Line,Product,Net Quantity Produced,Run Time
Line 96,1028868,27918.0,42.14666666666667
Line 96,1028962,21683.0,34.45666666666667
Line 96,1028982,6623.0,9.333055555555555
Line 96,1028997,7034.0,10.406944444444443
Line 96,1029121 A,9688.0,15.234722222222222
Line 96,1029125 A,61976.0,90.95916666666668
Line 96,1029135,18486.0,26.6275
Line 96,1029138,2807.0,5.0
Line 96,1029343 A,60428.0,104.11694444444444
Line 96,1029525,19947.0,25.50111111111111
Line 96,1029650,12352.0,17.38777777777778
Line 96,1029653,70947.0,114.50527777777778
Line 96,1029845,3852.0,4.97138888888889
Line 96,1029953,59913.0,81.63638888888889
Line 96,1030101,108135.0,150.09555555555556
Line 96,1030103,26380.0,37.984722222222224
Line 96,1030199,44552.0,85.47027777777777
Line 96,1030338 A,46841.0,69.07861111111112
Line 96,1030564,30991.0,41.83166666666667
Line 96,1030696,33537.0,52.47611111111111
Line 96,1031137,64133.0,89.66222222222223
Line 96,1031303,43300.0,101.84694444444445
Line 96,1031392,14612.0,17.716944444444447
Line 96,1031404,2830.0,5.256388888888889
Line 96,1031461,8317.0,12.499722222222223
Line 96,1031465,5452.0,6.195555555555556
Line 96,1031527 A,3945.0,6.498611111111112
Line 96,1031643,156849.0,223.44305555555556
Line 96,1031687,4745.0,8.2375
Line 96,1031688,40114.0,54.38444444444444
Line 96,1031713,1638.0,3.156944444444444
Line 96,1031875,3550.0,5.956388888888889
Line 96,1031930 A,14883.0,19.928611111111113
Line 96,1032185 A,12984.0,18.09
Line 96,1032190 A,9229.0,14.391111111111112
Line 96,1032194 A,45861.0,67.51
Line 96,1032199 A,83188.0,124.9075
Line 96,1032206,12659.0,17.110000000000003
Line 96,1032226,35990.0,51.46666666666667
Line 96,1032456,34510.0,99.32777777777778
Line 96,1032473,28935.0,43.153888888888886
Line 96,1032474,41532.0,62.73916666666666
Line 97,1013243 A,5982.0,10.541666666666666
Line 97,1013902 A,4475.0,6.185277777777778
Line 97,1014207 A,11332.0,15.710277777777778
Line 97,1014210 A,92334.0,104.70805555555556
Line 97,1014214 A,68527.0,91.25083333333333
Line 97,1014221 A,8801.0,10.716111111111111
Line 97,1014259 A,34617.0,44.22472222222222
Line 97,1014965 A,6710.0,8.257777777777779
Line 97,1015389,19544.0,24.397499999999997
Line 97,1015391,55670.0,59.02944444444445
Line 97,1016085 A,68468.0,85.25583333333334
Line 97,1016830 A,29131.0,39.0
Line 97,1016911,314313.0,373.1980555555556
Line 97,1017663,26678.0,31.08277777777778
Line 97,1017669,1730.0,2.196111111111111
Line 97,1017685,27385.0,30.485555555555557
Line 97,1017686,61959.0,74.24916666666667
Line 97,1017692,15944.0,17.558611111111116
Line 97,1017695,787196.0,818.5705555555555
Line 97,1017705,129551.0,156.3775
Line 97,1017724,43462.0,63.930277777777775
Line 97,1018380 A,21458.0,31.073333333333334
Line 97,1018651 A,24471.0,27.22222222222222
Line 97,1018652 A,38285.0,50.792500000000004
Line 97,1018666,113637.0,132.05472222222224
Line 97,1018780,28952.0,30.00861111111111
Line 97,1018791,26261.0,37.57
Line 97,1018944 A,39177.0,48.059444444444445
Line 97,1019089,80922.0,90.69527777777778
Line 97,1019109 A,9603.0,12.194166666666666
Line 97,1019125,49313.0,61.4475
Line 97,1019127,4006.0,3.4355555555555553
Line 97,1019264 A,31737.0,43.464444444444446
Line 97,1019984,156180.0,177.25361111111113
Line 97,1020044,9827.0,14.692222222222222
Line 97,1020056,478219.0,527.3286111111112
Line 97,1020284,132319.0,153.41083333333333
Line 97,1020285,337777.0,371.59805555555556
Line 97,1027934,74898.0,96.76194444444444
Line 97,1028356,33619.0,44.281388888888884
Line 97,1028567,16622.0,19.43472222222222
Line 97,1028851,14931.0,16.78166666666667
Line 97,1028982,165559.0,186.25111111111113
Line 97,1029119,34057.0,37.90083333333334
Line 97,1029125 A,185249.0,232.99249999999998
Line 97,1029135,71627.0,88.89805555555556
Line 97,1029138,126255.0,149.29722222222225
Line 97,1029140 A,14756.0,19.679444444444446
Line 97,1029201 A,24879.0,29.071388888888887
Line 97,1029343 A,57973.0,69.26361111111113
Line 97,1029401 A,60473.0,59.742777777777775
Line 97,1029525,21039.0,21.97861111111111
Line 97,1029527,166765.0,194.01166666666668
Line 97,1029953,94851.0,112.82694444444445
Line 97,1030103,143143.0,155.58638888888888
Line 97,1030564,183311.0,209.95194444444445
Line 97,1030566,138507.0,152.2061111111111
Line 97,1030915 A,9980.0,11.864166666666668
Line 97,1031137,173130.0,185.56805555555556
Line 97,1031458 A,4435.0,6.563888888888888
Line 97,1031465,24105.0,29.59361111111111
Line 97,1031527 A,11830.0,15.455
Line 97,1031529 A,7205.0,9.080555555555556
Line 97,1031531 A,28666.0,30.096944444444443
Line 97,1031643,143860.0,177.85611111111112
Line 97,1032185 A,6712.0,9.395277777777778
Line 97,1032190 A,5393.0,0.0
Line 97,1032199 A,76352.0,107.37055555555555
Line 97,1032225,59455.0,64.54305555555555
Line 97,1032226,42727.0,52.38444444444444
Line 97,1032456,41962.0,73.47833333333332
Line 97,1032473,103545.0,124.38722222222222
Line 97,1032474,114387.0,137.29611111111114
Line 97,1032552,10466.0,14.39611111111111
